id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
9703,User9703,40.197363393198316,Non-Binary,Desktop,Top,Education,Afternoon,0
3336,User3336,40.197363393198316,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
6602,User6602,40.197363393198316,Female,Desktop,Side,Entertainment,Night,1
1704,User1704,40.197363393198316,Female,Tablet,Bottom,Shopping,Evening,1
5699,User5699,19.0,Female,Tablet,Top,Entertainment,Morning,1
3430,User3430,61.0,Male,Desktop,Side,Social Media,Morning,1
487,User487,28.0,Female,Mobile,Side,Entertainment,Morning,1
6854,User6854,32.0,Male,Mobile,Bottom,Entertainment,Night,1
3632,User3632,40.197363393198316,Female,Desktop,Bottom,Entertainment,Night,0
24,User24,40.197363393198316,Female,Desktop,Side,Entertainment,Afternoon,1
6251,User6251,44.0,Non-Binary,Desktop,Side,Entertainment,Morning,1
5822,User5822,55.0,Female,Mobile,Bottom,Social Media,Evening,0
5921,User5921,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,1
9400,User9400,40.197363393198316,Female,Mobile,Bottom,Education,Night,1
173,User173,29.0,Male,Mobile,Side,Entertainment,Morning,0
8906,User8906,40.197363393198316,Male,Desktop,Top,Shopping,Night,1
1741,User1741,45.0,Female,Desktop,Bottom,Entertainment,Night,1
998,User998,40.197363393198316,Female,Tablet,Top,Entertainment,Evening,1
2917,User2917,40.197363393198316,Male,Desktop,Top,Shopping,Morning,0
119,User119,59.0,Female,Tablet,Top,Entertainment,Night,1
4483,User4483,40.197363393198316,Non-Binary,Desktop,Top,News,Morning,1
6086,User6086,40.197363393198316,Male,Desktop,Bottom,Entertainment,Morning,1
7878,User7878,60.0,Female,Desktop,Side,Entertainment,Afternoon,1
9550,User9550,40.197363393198316,Non-Binary,Desktop,Top,Entertainment,Morning,1
5566,User5566,40.197363393198316,Non-Binary,Mobile,Bottom,Social Media,Morning,1
6086,User6086,24.0,Male,Desktop,Bottom,Entertainment,Morning,1
5053,User5053,61.0,Female,Tablet,Bottom,Entertainment,Morning,1
7808,User7808,40.197363393198316,Female,Desktop,Top,Entertainment,Night,1
2142,User2142,34.0,Non-Binary,Desktop,Bottom,Shopping,Afternoon,1
3824,User3824,59.0,Male,Tablet,Side,Entertainment,Morning,0
1935,User1935,30.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
7973,User7973,28.0,Female,Mobile,Bottom,Shopping,Morning,1
6153,User6153,30.0,Female,Mobile,Side,Entertainment,Night,1
3014,User3014,40.197363393198316,Female,Mobile,Bottom,Entertainment,Afternoon,1
9894,User9894,40.197363393198316,Female,Mobile,Top,Entertainment,Afternoon,1
5498,User5498,40.197363393198316,Female,Tablet,Side,Education,Morning,1
9266,User9266,40.197363393198316,Female,Mobile,Bottom,Education,Afternoon,1
4676,User4676,21.0,Non-Binary,Mobile,Side,Education,Night,0
8337,User8337,40.197363393198316,Female,Desktop,Bottom,Entertainment,Night,0
1447,User1447,40.197363393198316,Female,Tablet,Side,Entertainment,Evening,0
2405,User2405,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,0
8717,User8717,40.197363393198316,Female,Tablet,Bottom,Entertainment,Morning,0
277,User277,59.0,Male,Desktop,Top,Entertainment,Afternoon,1
4561,User4561,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,0
1969,User1969,46.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
4539,User4539,54.0,Male,Desktop,Bottom,Entertainment,Night,1
6296,User6296,29.0,Female,Desktop,Bottom,Entertainment,Evening,1
6654,User6654,33.0,Female,Desktop,Top,Education,Afternoon,1
3109,User3109,40.197363393198316,Female,Tablet,Side,Entertainment,Evening,1
7047,User7047,21.0,Female,Desktop,Side,Entertainment,Morning,0
1370,User1370,40.197363393198316,Female,Desktop,Bottom,Entertainment,Night,1
1914,User1914,40.197363393198316,Male,Tablet,Bottom,Entertainment,Night,1
1503,User1503,19.0,Female,Tablet,Side,Entertainment,Afternoon,1
3643,User3643,20.0,Male,Desktop,Bottom,News,Afternoon,0
3203,User3203,40.197363393198316,Female,Tablet,Bottom,News,Night,0
4775,User4775,30.0,Female,Desktop,Bottom,News,Morning,0
3042,User3042,40.197363393198316,Female,Mobile,Side,Social Media,Afternoon,1
7425,User7425,53.0,Female,Desktop,Bottom,Entertainment,Night,0
9516,User9516,28.0,Female,Desktop,Top,Entertainment,Morning,1
9457,User9457,31.0,Female,Tablet,Side,Education,Evening,0
2602,User2602,40.197363393198316,Female,Desktop,Side,Shopping,Afternoon,1
8948,User8948,25.0,Female,Mobile,Bottom,Education,Evening,1
5308,User5308,40.197363393198316,Non-Binary,Desktop,Side,Entertainment,Night,1
6248,User6248,48.0,Female,Mobile,Top,Entertainment,Evening,1
5832,User5832,28.0,Non-Binary,Desktop,Side,Entertainment,Afternoon,1
1755,User1755,40.197363393198316,Non-Binary,Desktop,Bottom,News,Evening,1
3601,User3601,40.197363393198316,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1
1126,User1126,31.0,Female,Tablet,Side,Entertainment,Afternoon,1
5994,User5994,40.197363393198316,Male,Desktop,Top,Social Media,Morning,0
2032,User2032,36.0,Female,Desktop,Bottom,Entertainment,Morning,1
5414,User5414,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,1
3750,User3750,25.0,Female,Tablet,Side,Shopping,Night,0
1126,User1126,31.0,Female,Desktop,Side,Entertainment,Afternoon,1
3330,User3330,49.0,Male,Desktop,Top,Entertainment,Afternoon,1
5053,User5053,61.0,Female,Tablet,Side,Entertainment,Morning,1
8326,User8326,23.0,Female,Desktop,Bottom,Entertainment,Evening,1
4925,User4925,47.0,Female,Desktop,Side,Entertainment,Evening,0
1721,User1721,34.0,Non-Binary,Desktop,Bottom,Social Media,Afternoon,1
8018,User8018,40.197363393198316,Female,Desktop,Side,Entertainment,Morning,1
6849,User6849,40.197363393198316,Female,Mobile,Top,Entertainment,Night,1
1171,User1171,40.197363393198316,Female,Mobile,Bottom,Entertainment,Night,1
1141,User1141,37.0,Female,Desktop,Bottom,Entertainment,Morning,1
8832,User8832,49.0,Female,Tablet,Side,Entertainment,Night,1
9516,User9516,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,1
3345,User3345,40.197363393198316,Male,Desktop,Bottom,Entertainment,Night,1
1148,User1148,25.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
5019,User5019,49.0,Non-Binary,Desktop,Bottom,News,Morning,0
2142,User2142,34.0,Female,Desktop,Top,Entertainment,Afternoon,1
4518,User4518,40.197363393198316,Female,Desktop,Bottom,Social Media,Night,0
6989,User6989,28.0,Male,Mobile,Bottom,Shopping,Afternoon,1
1136,User1136,58.0,Female,Mobile,Side,Entertainment,Morning,1
1721,User1721,34.0,Non-Binary,Mobile,Bottom,Social Media,Afternoon,1
598,User598,50.0,Female,Mobile,Bottom,Education,Morning,0
1931,User1931,40.197363393198316,Female,Mobile,Bottom,Shopping,Morning,1
9057,User9057,38.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
3074,User3074,40.197363393198316,Female,Tablet,Side,Entertainment,Night,0
4429,User4429,34.0,Female,Mobile,Top,Entertainment,Morning,1
518,User518,29.0,Female,Desktop,Bottom,Shopping,Morning,1
8222,User8222,27.0,Female,Tablet,Side,Entertainment,Morning,1
2760,User2760,55.0,Female,Desktop,Top,Entertainment,Morning,0
2804,User2804,40.197363393198316,Female,Tablet,Bottom,Education,Evening,1
9090,User9090,40.197363393198316,Male,Desktop,Bottom,Entertainment,Morning,1
8956,User8956,40.197363393198316,Male,Desktop,Top,News,Morning,1
3164,User3164,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,1
2774,User2774,40.197363393198316,Female,Desktop,Top,News,Evening,0
5066,User5066,46.0,Non-Binary,Mobile,Side,Entertainment,Morning,1
8684,User8684,40.197363393198316,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
5921,User5921,40.197363393198316,Female,Desktop,Side,Entertainment,Morning,1
2290,User2290,41.0,Female,Tablet,Top,Entertainment,Evening,1
9090,User9090,41.0,Female,Desktop,Side,Entertainment,Morning,1
2032,User2032,36.0,Female,Desktop,Bottom,Education,Morning,1
3037,User3037,36.0,Male,Mobile,Side,Shopping,Morning,1
3658,User3658,45.0,Female,Desktop,Side,Entertainment,Night,1
6400,User6400,40.197363393198316,Male,Desktop,Top,Entertainment,Afternoon,0
7438,User7438,40.197363393198316,Non-Binary,Mobile,Side,News,Morning,1
9267,User9267,20.0,Female,Desktop,Top,Entertainment,Morning,1
9967,User9967,40.197363393198316,Female,Mobile,Bottom,Education,Evening,1
6202,User6202,40.197363393198316,Female,Desktop,Bottom,Shopping,Night,1
250,User250,40.197363393198316,Female,Mobile,Bottom,News,Afternoon,1
8291,User8291,40.197363393198316,Female,Desktop,Side,Entertainment,Evening,0
6086,User6086,24.0,Female,Desktop,Bottom,Entertainment,Morning,1
1454,User1454,40.197363393198316,Female,Tablet,Top,Entertainment,Morning,1
3303,User3303,40.197363393198316,Female,Mobile,Side,Entertainment,Evening,0
5845,User5845,40.197363393198316,Female,Tablet,Bottom,Shopping,Morning,0
217,User217,40.197363393198316,Female,Tablet,Bottom,Education,Morning,0
1704,User1704,61.0,Female,Tablet,Bottom,Shopping,Morning,1
6365,User6365,40.197363393198316,Female,Tablet,Bottom,Entertainment,Evening,1
3014,User3014,40.197363393198316,Female,Mobile,Top,Entertainment,Afternoon,1
9234,User9234,20.0,Male,Desktop,Bottom,Entertainment,Morning,1
6806,User6806,40.197363393198316,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,0
4086,User4086,40.197363393198316,Female,Desktop,Top,Entertainment,Morning,1
1446,User1446,40.197363393198316,Female,Desktop,Bottom,News,Night,1
1041,User1041,37.0,Female,Mobile,Side,Entertainment,Morning,1
1650,User1650,29.0,Female,Desktop,Bottom,Entertainment,Morning,1
414,User414,40.197363393198316,Female,Mobile,Side,Shopping,Morning,0
6862,User6862,40.197363393198316,Male,Tablet,Side,Education,Afternoon,1
1982,User1982,42.0,Female,Desktop,Bottom,Entertainment,Night,0
1908,User1908,26.0,Male,Mobile,Bottom,Entertainment,Evening,1
234,User234,19.0,Female,Tablet,Bottom,Social Media,Morning,1
1710,User1710,40.197363393198316,Female,Tablet,Bottom,Entertainment,Afternoon,1
6536,User6536,60.0,Male,Desktop,Side,Education,Night,0
2440,User2440,37.0,Female,Desktop,Top,Entertainment,Morning,0
5766,User5766,40.197363393198316,Male,Desktop,Side,Social Media,Evening,1
5787,User5787,40.197363393198316,Female,Desktop,Bottom,Entertainment,Afternoon,0
6708,User6708,40.197363393198316,Female,Desktop,Top,Entertainment,Night,1
9978,User9978,40.197363393198316,Non-Binary,Desktop,Bottom,Entertainment,Night,0
8379,User8379,22.0,Female,Mobile,Bottom,Entertainment,Morning,0
8515,User8515,40.197363393198316,Non-Binary,Mobile,Bottom,Entertainment,Night,1
3071,User3071,39.0,Female,Desktop,Top,Entertainment,Evening,0
9058,User9058,40.197363393198316,Non-Binary,Desktop,Bottom,Education,Afternoon,0
1041,User1041,37.0,Female,Mobile,Bottom,Entertainment,Morning,1
9337,User9337,52.0,Non-Binary,Desktop,Top,Education,Morning,0
1225,User1225,27.0,Female,Tablet,Side,Entertainment,Evening,1
4086,User4086,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,1
8121,User8121,46.0,Female,Desktop,Bottom,Entertainment,Night,0
9898,User9898,48.0,Male,Tablet,Bottom,Entertainment,Evening,0
8956,User8956,40.197363393198316,Female,Tablet,Top,News,Morning,1
5510,User5510,31.0,Female,Tablet,Bottom,Education,Morning,0
2727,User2727,34.0,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1
2397,User2397,40.197363393198316,Female,Mobile,Bottom,Social Media,Night,0
9807,User9807,40.197363393198316,Non-Binary,Tablet,Bottom,Education,Night,1
3334,User3334,40.197363393198316,Female,Tablet,Top,Entertainment,Afternoon,0
2431,User2431,54.0,Female,Desktop,Top,Entertainment,Night,1
284,User284,40.197363393198316,Female,Tablet,Side,Entertainment,Afternoon,1
4108,User4108,36.0,Female,Tablet,Bottom,Entertainment,Morning,1
6949,User6949,27.0,Male,Desktop,Top,Entertainment,Night,0
928,User928,40.197363393198316,Male,Desktop,Bottom,Social Media,Night,1
8726,User8726,62.0,Female,Desktop,Side,Education,Morning,1
2236,User2236,59.0,Female,Desktop,Bottom,Entertainment,Evening,0
9422,User9422,21.0,Female,Desktop,Side,Entertainment,Night,1
9888,User9888,40.197363393198316,Male,Mobile,Top,News,Morning,1
928,User928,40.197363393198316,Male,Desktop,Bottom,Social Media,Morning,1
9330,User9330,40.197363393198316,Female,Mobile,Bottom,Entertainment,Evening,0
3118,User3118,40.197363393198316,Male,Desktop,Top,Entertainment,Evening,1
8602,User8602,40.197363393198316,Non-Binary,Mobile,Top,Social Media,Evening,0
7652,User7652,40.197363393198316,Male,Mobile,Bottom,Entertainment,Morning,1
7475,User7475,40.197363393198316,Female,Tablet,Bottom,Entertainment,Afternoon,1
9996,User9996,48.0,Female,Desktop,Top,Shopping,Evening,0
1598,User1598,40.197363393198316,Female,Desktop,Bottom,Entertainment,Afternoon,0
3938,User3938,40.197363393198316,Female,Mobile,Bottom,Entertainment,Evening,1
7962,User7962,58.0,Female,Tablet,Bottom,Entertainment,Afternoon,1
7475,User7475,53.0,Female,Tablet,Bottom,Entertainment,Afternoon,1
5425,User5425,40.197363393198316,Non-Binary,Desktop,Side,Entertainment,Afternoon,1
6553,User6553,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,1
5832,User5832,28.0,Non-Binary,Desktop,Side,Entertainment,Morning,1
4819,User4819,26.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
3333,User3333,30.0,Male,Tablet,Top,Entertainment,Evening,1
4266,User4266,40.197363393198316,Female,Desktop,Side,Entertainment,Morning,1
846,User846,40.197363393198316,Female,Desktop,Top,News,Morning,0
2713,User2713,52.0,Female,Desktop,Side,Shopping,Morning,0
400,User400,52.0,Non-Binary,Tablet,Bottom,Entertainment,Evening,1
4539,User4539,54.0,Male,Desktop,Bottom,Entertainment,Night,1
2555,User2555,40.197363393198316,Female,Tablet,Bottom,Entertainment,Evening,1
5085,User5085,40.197363393198316,Female,Tablet,Top,News,Morning,1
1698,User1698,50.0,Female,Desktop,Top,Entertainment,Morning,0
2142,User2142,40.197363393198316,Non-Binary,Desktop,Top,Shopping,Afternoon,1
7268,User7268,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,1
4086,User4086,40.197363393198316,Female,Desktop,Top,Entertainment,Morning,1
5878,User5878,40.197363393198316,Female,Tablet,Bottom,Education,Morning,1
1920,User1920,40.197363393198316,Non-Binary,Desktop,Side,Social Media,Morning,0
3236,User3236,40.197363393198316,Female,Mobile,Bottom,Education,Morning,1
315,User315,40.197363393198316,Female,Desktop,Side,Social Media,Morning,1
7152,User7152,40.197363393198316,Female,Tablet,Side,News,Morning,1
8789,User8789,40.197363393198316,Female,Desktop,Top,Entertainment,Evening,1
7353,User7353,40.197363393198316,Female,Tablet,Top,Social Media,Evening,0
8753,User8753,40.197363393198316,Non-Binary,Tablet,Top,Entertainment,Morning,1
1178,User1178,40.197363393198316,Male,Desktop,Bottom,Entertainment,Evening,1
9842,User9842,43.0,Female,Mobile,Top,Entertainment,Morning,1
1650,User1650,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,1
2021,User2021,40.197363393198316,Male,Mobile,Bottom,Social Media,Morning,1
7229,User7229,43.0,Female,Mobile,Top,Social Media,Morning,1
6061,User6061,30.0,Female,Tablet,Side,Entertainment,Morning,0
119,User119,59.0,Female,Tablet,Top,Entertainment,Night,1
8127,User8127,40.197363393198316,Male,Tablet,Bottom,Entertainment,Night,1
8361,User8361,41.0,Female,Mobile,Side,News,Morning,1
7964,User7964,31.0,Female,Desktop,Bottom,Education,Morning,0
5881,User5881,26.0,Female,Tablet,Top,Entertainment,Morning,1
6153,User6153,30.0,Female,Mobile,Side,Entertainment,Night,1
2602,User2602,40.197363393198316,Female,Desktop,Side,Shopping,Afternoon,1
1840,User1840,40.197363393198316,Non-Binary,Desktop,Bottom,Entertainment,Night,0
1454,User1454,40.197363393198316,Female,Tablet,Bottom,Entertainment,Morning,1
1586,User1586,38.0,Non-Binary,Desktop,Top,Shopping,Night,1
8887,User8887,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,0
6581,User6581,40.197363393198316,Female,Desktop,Bottom,News,Morning,1
606,User606,40.197363393198316,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
487,User487,40.197363393198316,Male,Mobile,Side,Entertainment,Morning,1
6602,User6602,40.197363393198316,Female,Desktop,Side,Entertainment,Night,1
1705,User1705,40.197363393198316,Female,Desktop,Bottom,Entertainment,Night,0
9753,User9753,46.0,Female,Tablet,Top,Entertainment,Morning,1
9705,User9705,40.197363393198316,Female,Desktop,Bottom,Social Media,Morning,0
9855,User9855,40.197363393198316,Male,Desktop,Bottom,News,Morning,1
3601,User3601,40.197363393198316,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1
8041,User8041,40.197363393198316,Female,Mobile,Bottom,Entertainment,Afternoon,1
412,User412,40.197363393198316,Female,Tablet,Bottom,Entertainment,Evening,1
7828,User7828,29.0,Female,Desktop,Bottom,Entertainment,Morning,1
2466,User2466,40.197363393198316,Female,Desktop,Side,Shopping,Night,0
6636,User6636,40.197363393198316,Male,Tablet,Bottom,Entertainment,Morning,0
250,User250,40.197363393198316,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1
1503,User1503,40.197363393198316,Female,Tablet,Side,Entertainment,Morning,1
1943,User1943,52.0,Female,Desktop,Bottom,Entertainment,Evening,0
4325,User4325,40.197363393198316,Male,Tablet,Side,Shopping,Morning,0
398,User398,28.0,Male,Tablet,Top,Entertainment,Morning,0
6591,User6591,40.197363393198316,Female,Mobile,Side,Entertainment,Afternoon,0
1399,User1399,40.197363393198316,Female,Desktop,Bottom,Education,Morning,1
2142,User2142,34.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1
3846,User3846,38.0,Non-Binary,Desktop,Bottom,Entertainment,Night,1
9290,User9290,61.0,Female,Desktop,Bottom,Entertainment,Morning,1
1710,User1710,37.0,Female,Desktop,Side,Entertainment,Afternoon,1
6074,User6074,35.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
6258,User6258,40.197363393198316,Non-Binary,Desktop,Top,Entertainment,Morning,1
7229,User7229,43.0,Non-Binary,Mobile,Top,Social Media,Night,1
820,User820,39.0,Non-Binary,Mobile,Side,Social Media,Afternoon,0
2272,User2272,52.0,Female,Desktop,Bottom,News,Morning,1
1616,User1616,21.0,Male,Tablet,Bottom,News,Evening,0
1213,User1213,40.197363393198316,Male,Tablet,Bottom,News,Night,0
7438,User7438,53.0,Female,Mobile,Side,News,Morning,1
327,User327,40.197363393198316,Female,Desktop,Side,Social Media,Night,0
5945,User5945,42.0,Male,Desktop,Side,Entertainment,Morning,0
5145,User5145,40.197363393198316,Non-Binary,Tablet,Bottom,Shopping,Night,0
2023,User2023,19.0,Female,Desktop,Bottom,Entertainment,Morning,1
8906,User8906,40.197363393198316,Female,Desktop,Top,Shopping,Night,1
2946,User2946,37.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
3330,User3330,40.197363393198316,Male,Desktop,Top,News,Morning,1
6251,User6251,40.197363393198316,Non-Binary,Desktop,Bottom,Shopping,Morning,1
7466,User7466,47.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
9311,User9311,40.197363393198316,Non-Binary,Desktop,Side,Social Media,Afternoon,1
8629,User8629,40.197363393198316,Non-Binary,Desktop,Bottom,Entertainment,Night,0
1741,User1741,45.0,Female,Mobile,Bottom,Entertainment,Night,1
3333,User3333,30.0,Male,Tablet,Top,Entertainment,Evening,1
5085,User5085,40.197363393198316,Female,Tablet,Top,News,Night,1
5246,User5246,40.197363393198316,Female,Mobile,Bottom,Entertainment,Morning,0
8726,User8726,62.0,Female,Desktop,Side,Entertainment,Morning,1
4366,User4366,43.0,Female,Desktop,Side,Entertainment,Night,0
2555,User2555,40.197363393198316,Non-Binary,Tablet,Bottom,News,Evening,1
6654,User6654,33.0,Female,Desktop,Top,Education,Afternoon,1
5520,User5520,40.197363393198316,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
5856,User5856,56.0,Female,Mobile,Side,Entertainment,Morning,0
6467,User6467,30.0,Non-Binary,Desktop,Side,Entertainment,Morning,1
8631,User8631,40.197363393198316,Female,Desktop,Top,Entertainment,Morning,1
5501,User5501,28.0,Non-Binary,Mobile,Bottom,Social Media,Morning,1
5431,User5431,40.197363393198316,Female,Desktop,Side,Entertainment,Night,0
3060,User3060,40.197363393198316,Male,Tablet,Bottom,News,Morning,1
6880,User6880,40.197363393198316,Female,Mobile,Side,News,Night,1
5611,User5611,32.0,Female,Desktop,Side,News,Afternoon,0
1820,User1820,40.197363393198316,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
798,User798,30.0,Non-Binary,Mobile,Bottom,News,Morning,0
9653,User9653,40.197363393198316,Non-Binary,Mobile,Top,News,Evening,0
7099,User7099,22.0,Female,Desktop,Top,Entertainment,Evening,1
9400,User9400,40.197363393198316,Female,Mobile,Bottom,Education,Morning,1
3216,User3216,54.0,Non-Binary,Desktop,Side,Education,Morning,0
6163,User6163,49.0,Female,Desktop,Side,Social Media,Night,0
6037,User6037,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,0
7962,User7962,58.0,Female,Tablet,Top,Entertainment,Afternoon,1
9195,User9195,60.0,Female,Tablet,Side,Entertainment,Evening,0
2044,User2044,40.197363393198316,Female,Mobile,Bottom,News,Evening,1
3570,User3570,56.0,Female,Mobile,Side,Entertainment,Evening,0
3245,User3245,40.0,Male,Desktop,Side,Shopping,Afternoon,1
3042,User3042,40.197363393198316,Female,Mobile,Side,Social Media,Afternoon,1
5110,User5110,44.0,Female,Tablet,Top,Shopping,Morning,1
1586,User1586,40.197363393198316,Non-Binary,Desktop,Top,Shopping,Night,1
6287,User6287,40.0,Female,Tablet,Bottom,Entertainment,Morning,1
7878,User7878,60.0,Female,Desktop,Side,Entertainment,Afternoon,1
8692,User8692,40.197363393198316,Male,Mobile,Bottom,Social Media,Afternoon,1
6886,User6886,43.0,Male,Mobile,Bottom,Entertainment,Evening,1
9136,User9136,40.197363393198316,Non-Binary,Desktop,Side,Entertainment,Afternoon,1
1841,User1841,40.197363393198316,Female,Desktop,Top,Shopping,Night,0
6100,User6100,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,1
7322,User7322,40.197363393198316,Female,Desktop,Bottom,Entertainment,Afternoon,1
1650,User1650,29.0,Female,Desktop,Bottom,Entertainment,Morning,1
2946,User2946,37.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
7584,User7584,31.0,Female,Mobile,Side,Entertainment,Morning,0
7268,User7268,28.0,Female,Desktop,Bottom,News,Evening,1
9311,User9311,40.197363393198316,Non-Binary,Desktop,Side,Entertainment,Afternoon,1
2602,User2602,40.197363393198316,Female,Desktop,Bottom,Shopping,Afternoon,1
715,User715,40.197363393198316,Female,Mobile,Bottom,Entertainment,Morning,0
6893,User6893,21.0,Female,Mobile,Bottom,Entertainment,Evening,1
3449,User3449,40.197363393198316,Female,Tablet,Top,Entertainment,Morning,0
3378,User3378,53.0,Non-Binary,Desktop,Top,Shopping,Afternoon,0
7766,User7766,40.197363393198316,Female,Mobile,Top,Entertainment,Afternoon,1
4678,User4678,40.197363393198316,Female,Tablet,Bottom,Entertainment,Afternoon,0
1297,User1297,60.0,Male,Tablet,Bottom,Social Media,Afternoon,0
1141,User1141,37.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
5685,User5685,40.197363393198316,Non-Binary,Mobile,Bottom,Education,Night,0
9456,User9456,40.197363393198316,Female,Tablet,Bottom,Entertainment,Evening,0
5082,User5082,44.0,Female,Desktop,Top,Shopping,Afternoon,1
9267,User9267,20.0,Female,Desktop,Bottom,Entertainment,Morning,1
2733,User2733,40.197363393198316,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
5346,User5346,30.0,Female,Tablet,Top,News,Morning,1
8190,User8190,26.0,Female,Mobile,Side,Entertainment,Afternoon,1
5329,User5329,54.0,Female,Tablet,Side,Education,Evening,1
5980,User5980,40.0,Female,Desktop,Side,Entertainment,Morning,1
148,User148,40.197363393198316,Female,Desktop,Bottom,Entertainment,Night,0
1762,User1762,40.197363393198316,Male,Desktop,Side,Entertainment,Afternoon,1
7151,User7151,40.197363393198316,Non-Binary,Tablet,Bottom,News,Morning,1
7453,User7453,39.0,Female,Desktop,Side,Entertainment,Night,0
6822,User6822,34.0,Male,Desktop,Bottom,Social Media,Afternoon,0
6530,User6530,33.0,Female,Mobile,Bottom,News,Night,0
2096,User2096,40.197363393198316,Female,Desktop,Top,Entertainment,Night,1
7132,User7132,61.0,Female,Desktop,Bottom,News,Night,0
6980,User6980,62.0,Female,Desktop,Bottom,Social Media,Morning,1
6886,User6886,43.0,Male,Mobile,Bottom,Entertainment,Evening,1
2173,User2173,52.0,Male,Desktop,Bottom,Shopping,Night,1
3951,User3951,40.197363393198316,Female,Desktop,Bottom,News,Night,0
6241,User6241,33.0,Female,Mobile,Bottom,News,Morning,0
7248,User7248,40.197363393198316,Non-Binary,Desktop,Top,Social Media,Evening,1
2945,User2945,40.197363393198316,Male,Tablet,Bottom,Social Media,Morning,0
4086,User4086,40.197363393198316,Female,Desktop,Top,Entertainment,Morning,1
8662,User8662,40.0,Male,Mobile,Bottom,Entertainment,Night,0
9064,User9064,41.0,Female,Mobile,Bottom,Entertainment,Night,1
8018,User8018,40.197363393198316,Female,Desktop,Side,Entertainment,Night,1
973,User973,37.0,Female,Mobile,Bottom,Entertainment,Morning,1
7788,User7788,63.0,Non-Binary,Mobile,Side,Entertainment,Night,0
6602,User6602,40.197363393198316,Female,Desktop,Side,Entertainment,Night,1
2581,User2581,40.197363393198316,Female,Mobile,Bottom,Entertainment,Evening,1
9894,User9894,40.197363393198316,Female,Desktop,Top,Entertainment,Afternoon,1
1435,User1435,40.197363393198316,Female,Mobile,Bottom,Entertainment,Morning,0
9676,User9676,40.197363393198316,Female,Mobile,Top,Entertainment,Morning,1
5439,User5439,38.0,Female,Desktop,Side,Social Media,Afternoon,1
5766,User5766,40.197363393198316,Male,Desktop,Bottom,Social Media,Evening,1
1837,User1837,23.0,Female,Desktop,Top,Social Media,Morning,0
4836,User4836,55.0,Female,Desktop,Side,Entertainment,Evening,1
4254,User4254,19.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
5579,User5579,40.197363393198316,Female,Mobile,Side,Shopping,Evening,1
4697,User4697,40.197363393198316,Female,Mobile,Bottom,Entertainment,Afternoon,1
1420,User1420,62.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
4015,User4015,44.0,Male,Tablet,Bottom,Entertainment,Morning,1
8878,User8878,40.197363393198316,Non-Binary,Mobile,Side,Entertainment,Morning,0
6479,User6479,40.197363393198316,Female,Tablet,Side,Entertainment,Afternoon,1
5100,User5100,40.197363393198316,Female,Mobile,Side,Shopping,Morning,1
2983,User2983,27.0,Female,Desktop,Side,Entertainment,Evening,0
8726,User8726,62.0,Female,Desktop,Side,Education,Morning,1
2941,User2941,40.197363393198316,Female,Desktop,Top,News,Morning,0
8994,User8994,40.197363393198316,Female,Mobile,Bottom,Entertainment,Morning,1
3333,User3333,40.197363393198316,Male,Tablet,Top,Entertainment,Evening,1
1600,User1600,24.0,Female,Desktop,Side,Entertainment,Morning,0
8156,User8156,39.0,Female,Desktop,Top,Education,Morning,0
5623,User5623,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,1
